<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
GAZP;60;20170918;130000;122.8900000;123.1400000;122.6400000;123.0500000
GAZP;60;20170918;140000;123.0500000;123.0500000;122.4500000;122.5400000
GAZP;60;20170918;150000;122.5200000;122.7100000;122.0700000;122.6800000
GAZP;60;20170918;160000;122.6800000;122.7600000;122.5000000;122.6200000
GAZP;60;20170918;170000;122.6600000;123.3500000;122.6600000;123.1000000
GAZP;60;20170918;180000;123.1000000;123.1500000;122.6800000;122.8200000
GAZP;60;20170918;190000;122.8300000;122.9600000;122.6900000;122.7200000
GAZP;60;20170919;110000;122.7200000;122.8000000;121.7400000;121.8100000
GAZP;60;20170919;120000;121.8300000;122.0400000;121.4100000;121.7300000
GAZP;60;20170919;130000;121.7100000;121.7900000;121.4200000;121.4200000
GAZP;60;20170919;140000;121.4600000;121.5000000;121.1100000;121.1300000
GAZP;60;20170919;150000;121.1300000;121.5800000;121.0500000;121.4100000
GAZP;60;20170919;160000;121.4100000;121.8900000;121.3300000;121.7500000
GAZP;60;20170919;170000;121.8000000;121.9000000;121.5300000;121.8000000
GAZP;60;20170919;180000;121.8000000;121.9400000;121.5700000;121.7300000
GAZP;60;20170919;190000;121.7300000;121.7900000;121.5000000;121.7500000
GAZP;60;20170920;110000;121.8800000;122.1700000;121.5300000;121.9200000
GAZP;60;20170920;120000;121.9100000;122.4300000;121.8500000;121.9200000
GAZP;60;20170920;130000;121.9200000;122.3000000;121.8000000;122.2100000
GAZP;60;20170920;140000;122.2100000;122.2500000;121.6000000;121.7000000
GAZP;60;20170920;150000;121.7000000;122.0700000;121.5200000;122.0000000
GAZP;60;20170920;160000;122.0000000;122.1800000;121.5500000;121.8400000
GAZP;60;20170920;170000;121.8400000;122.0900000;121.6500000;121.8200000
GAZP;60;20170920;180000;121.8200000;122.1900000;121.7400000;122.1400000
GAZP;60;20170920;190000;122.1400000;122.2600000;121.7800000;122.2500000
GAZP;60;20170921;110000;122.1100000;122.2500000;121.6100000;121.6300000
GAZP;60;20170921;120000;121.6500000;121.9500000;121.6300000;121.9100000
GAZP;60;20170921;130000;121.8700000;122.3800000;121.8600000;122.1900000
GAZP;60;20170921;140000;122.1900000;122.8300000;122.1500000;122.5900000
GAZP;60;20170921;150000;122.6200000;122.8400000;122.5100000;122.7200000
GAZP;60;20170921;160000;122.7200000;123.2000000;122.7200000;123.0800000
GAZP;60;20170921;170000;123.0800000;123.0800000;122.2200000;122.4100000
GAZP;60;20170921;180000;122.4200000;122.6800000;122.3500000;122.5200000
GAZP;60;20170921;190000;122.5000000;122.6500000;122.3100000;122.3400000
GAZP;60;20170922;110000;122.3600000;122.4300000;121.3000000;121.9400000
GAZP;60;20170922;120000;121.9400000;122.1200000;121.6900000;121.8900000
GAZP;60;20170922;130000;121.9000000;122.2900000;121.7700000;122.2000000
GAZP;60;20170922;140000;122.1600000;122.4600000;122.1000000;122.2600000
GAZP;60;20170922;150000;122.2800000;122.3800000;121.9500000;122.1000000
GAZP;60;20170922;160000;122.0700000;122.2400000;122.0100000;122.1100000
GAZP;60;20170922;170000;122.0900000;122.2500000;121.8300000;122.2000000
GAZP;60;20170922;180000;122.2000000;122.4300000;121.8500000;121.9700000
GAZP;60;20170922;190000;121.9400000;121.9900000;121.6000000;121.9500000
GAZP;60;20170925;110000;121.9800000;122.2800000;121.9000000;122.1800000
GAZP;60;20170925;120000;122.1800000;122.2000000;121.9500000;122.0100000
GAZP;60;20170925;130000;122.0100000;122.2000000;121.9500000;122.1000000
GAZP;60;20170925;140000;122.1000000;122.4000000;122.1000000;122.3100000
GAZP;60;20170925;150000;122.3000000;123.6000000;122.2000000;123.5300000
GAZP;60;20170925;160000;123.5700000;123.5800000;123.1600000;123.5300000
GAZP;60;20170925;170000;123.5400000;123.5900000;123.3000000;123.4400000
GAZP;60;20170925;180000;123.4400000;123.5200000;122.9200000;123.1600000
GAZP;60;20170925;190000;123.1400000;123.2000000;122.7900000;123.0300000
GAZP;60;20170926;110000;123.2700000;124.1900000;123.1400000;124.1500000
GAZP;60;20170926;120000;124.1400000;124.1500000;123.7000000;123.9500000
GAZP;60;20170926;130000;123.9400000;123.9800000;123.6900000;123.9200000
GAZP;60;20170926;140000;123.9200000;123.9500000;123.7300000;123.8100000
GAZP;60;20170926;150000;123.8500000;123.9500000;123.5100000;123.8800000
GAZP;60;20170926;160000;123.8300000;123.8700000;123.5400000;123.7000000
GAZP;60;20170926;170000;123.7000000;123.8300000;123.3400000;123.6100000
GAZP;60;20170926;180000;123.6200000;123.7500000;123.0200000;123.2700000
GAZP;60;20170926;190000;123.2700000;123.3800000;122.8400000;123.0300000
GAZP;60;20170927;110000;123.1800000;123.6400000;122.7100000;122.8300000
GAZP;60;20170927;120000;122.8000000;122.9500000;122.4600000;122.6700000
GAZP;60;20170927;130000;122.6200000;123.0000000;122.5100000;122.9700000
GAZP;60;20170927;140000;122.9600000;123.2700000;122.7900000;123.2100000
GAZP;60;20170927;150000;123.1900000;123.5500000;123.0000000;123.3300000
GAZP;60;20170927;160000;123.3700000;123.5900000;123.2700000;123.4800000
GAZP;60;20170927;170000;123.4900000;123.6800000;122.9500000;123.0300000
GAZP;60;20170927;180000;123.0300000;123.5800000;122.8500000;123.0000000
GAZP;60;20170927;190000;123.0000000;123.4000000;122.8500000;123.3600000
GAZP;60;20170928;110000;123.2800000;123.4000000;122.8700000;123.2100000
GAZP;60;20170928;120000;123.2000000;123.4800000;122.8600000;123.4500000
GAZP;60;20170928;130000;123.4500000;123.6200000;123.1100000;123.2000000
GAZP;60;20170928;140000;123.1800000;123.3000000;123.0700000;123.1200000
GAZP;60;20170928;150000;123.1000000;123.1500000;122.9100000;123.0700000
GAZP;60;20170928;160000;123.0600000;123.2600000;122.9000000;122.9900000
GAZP;60;20170928;170000;123.0400000;123.0600000;122.7000000;122.7400000
GAZP;60;20170928;180000;122.7600000;122.8000000;122.1300000;122.4800000
GAZP;60;20170928;190000;122.4800000;122.5500000;122.1100000;122.5000000
GAZP;60;20170929;110000;122.5000000;122.8100000;122.1600000;122.3400000
GAZP;60;20170929;120000;122.3300000;122.6300000;122.2700000;122.3900000
GAZP;60;20170929;130000;122.4200000;122.4900000;122.1600000;122.2000000
GAZP;60;20170929;140000;122.1900000;122.2800000;121.9000000;122.0400000
GAZP;60;20170929;150000;122.0500000;122.3600000;121.9500000;122.1600000
GAZP;60;20170929;160000;122.1500000;122.2700000;121.7800000;121.8600000
GAZP;60;20170929;170000;121.8700000;122.3000000;121.7000000;122.2200000
GAZP;60;20170929;180000;122.2100000;122.2900000;121.8100000;122.0900000
GAZP;60;20170929;190000;122.0600000;122.2000000;121.8700000;122.2000000
GAZP;60;20171002;110000;122.2900000;122.4300000;122.0600000;122.3100000
GAZP;60;20171002;120000;122.3200000;122.4400000;122.2500000;122.3600000
GAZP;60;20171002;130000;122.3500000;122.4100000;122.1500000;122.3300000
GAZP;60;20171002;140000;122.3000000;122.3700000;122.0800000;122.1600000
GAZP;60;20171002;150000;122.1600000;122.3300000;121.9100000;121.9600000
GAZP;60;20171002;160000;121.9600000;122.3700000;121.8400000;122.1000000
GAZP;60;20171002;170000;122.1000000;122.2100000;121.6900000;121.8400000
GAZP;60;20171002;180000;121.8300000;121.8800000;121.4000000;121.5900000
GAZP;60;20171002;190000;121.5800000;121.9000000;121.5000000;121.9000000
GAZP;60;20171003;110000;121.8100000;122.1100000;121.5000000;121.5100000
GAZP;60;20171003;120000;121.5100000;121.7000000;121.4400000;121.4800000
GAZP;60;20171003;130000;121.4800000;121.5300000;121.3100000;121.4900000
GAZP;60;20171003;140000;121.4900000;121.6700000;121.4400000;121.6700000
GAZP;60;20171003;150000;121.6600000;121.9200000;121.6300000;121.8100000
GAZP;60;20171003;160000;121.8300000;121.9200000;121.7200000;121.8200000
GAZP;60;20171003;170000;121.8200000;121.9500000;121.6100000;121.6700000
GAZP;60;20171003;180000;121.7100000;121.8200000;121.1200000;121.1700000
GAZP;60;20171003;190000;121.1700000;121.2000000;120.4700000;120.7800000
GAZP;60;20171004;110000;120.6800000;120.9500000;120.3600000;120.4100000
GAZP;60;20171004;120000;120.4300000;120.4500000;119.7000000;120.2200000
GAZP;60;20171004;130000;120.2100000;120.4300000;119.9200000;120.3200000
GAZP;60;20171004;140000;120.3200000;120.5400000;120.2500000;120.5000000
GAZP;60;20171004;150000;120.5200000;121.4400000;120.4000000;121.2000000
GAZP;60;20171004;160000;121.2000000;121.4900000;121.0700000;121.4500000
GAZP;60;20171004;170000;121.4600000;121.6900000;121.2700000;121.5300000
GAZP;60;20171004;180000;121.5300000;121.9500000;121.4400000;121.7800000
GAZP;60;20171004;190000;121.7900000;121.9400000;121.7600000;121.7600000
GAZP;60;20171005;110000;121.7900000;122.4000000;121.7500000;121.7800000
GAZP;60;20171005;120000;121.7800000;122.2400000;121.5100000;122.2000000
GAZP;60;20171005;130000;122.2000000;122.7800000;122.1400000;122.6300000
GAZP;60;20171005;140000;122.6400000;123.2000000;122.5400000;123.0200000
GAZP;60;20171005;150000;123.0300000;123.0600000;122.3600000;122.7400000
GAZP;60;20171005;160000;122.7400000;122.9900000;122.3300000;122.4900000
GAZP;60;20171005;170000;122.5000000;123.4400000;122.4500000;123.2100000
GAZP;60;20171005;180000;123.2200000;123.9700000;123.0400000;123.4800000
GAZP;60;20171005;190000;123.4800000;123.7000000;123.2700000;123.5000000
GAZP;60;20171006;110000;123.5400000;124.3200000;123.4300000;124.2100000
GAZP;60;20171006;120000;124.2100000;124.4800000;124.0900000;124.2500000
GAZP;60;20171006;130000;124.2300000;124.2500000;123.8000000;124.1100000
GAZP;60;20171006;140000;124.1100000;124.2500000;124.0300000;124.0800000
GAZP;60;20171006;150000;124.0800000;124.2500000;123.8400000;123.9000000
GAZP;60;20171006;160000;123.8700000;124.0800000;123.4800000;124.0100000
GAZP;60;20171006;170000;124.0000000;124.0800000;123.6100000;123.7700000
GAZP;60;20171006;180000;123.7700000;123.8000000;123.4400000;123.5000000
GAZP;60;20171006;190000;123.5000000;123.6000000;123.2700000;123.4700000
GAZP;60;20171009;110000;123.7000000;124.3000000;123.4100000;123.7500000
GAZP;60;20171009;120000;123.7500000;123.9500000;123.4700000;123.8700000
GAZP;60;20171009;130000;123.8800000;123.9400000;123.4400000;123.7600000
GAZP;60;20171009;140000;123.7700000;124.2000000;123.7500000;124.1400000
GAZP;60;20171009;150000;124.1100000;124.1600000;123.9200000;123.9900000
GAZP;60;20171009;160000;123.9700000;124.1500000;123.9600000;124.0700000
GAZP;60;20171009;170000;124.0700000;124.2700000;124.0200000;124.2700000
GAZP;60;20171009;180000;124.2700000;124.8000000;124.1500000;124.7500000
GAZP;60;20171009;190000;124.7400000;124.9000000;124.7000000;124.8100000
GAZP;60;20171010;110000;125.0000000;125.3300000;124.5500000;124.8900000
GAZP;60;20171010;120000;124.9200000;125.0100000;124.5900000;124.8000000
GAZP;60;20171010;130000;124.7800000;125.2000000;124.7300000;125.0000000
GAZP;60;20171010;140000;125.0000000;125.0000000;124.6100000;124.7900000
GAZP;60;20171010;150000;124.7700000;124.8900000;124.6500000;124.7400000
GAZP;60;20171010;160000;124.7400000;124.9700000;124.6900000;124.9200000
GAZP;60;20171010;170000;124.9200000;125.1500000;124.8500000;124.9900000
GAZP;60;20171010;180000;125.0000000;125.0900000;124.1700000;124.6300000
GAZP;60;20171010;190000;124.6300000;124.7000000;124.2500000;124.4400000
GAZP;60;20171011;110000;124.5400000;125.2500000;124.3800000;125.0400000
GAZP;60;20171011;120000;125.0600000;125.2200000;124.8200000;125.2200000
GAZP;60;20171011;130000;125.2200000;125.2200000;124.8500000;124.9000000
GAZP;60;20171011;140000;124.8900000;125.3300000;124.8300000;125.3300000
GAZP;60;20171011;150000;125.3100000;125.7700000;125.2800000;125.5000000
GAZP;60;20171011;160000;125.5000000;125.8700000;125.4200000;125.8600000
GAZP;60;20171011;170000;125.8600000;125.9400000;125.5900000;125.7400000
GAZP;60;20171011;180000;125.7000000;125.9700000;125.5000000;125.9700000
GAZP;60;20171011;190000;125.9600000;126.0000000;125.3400000;126.0000000
GAZP;60;20171012;110000;126.0400000;126.7900000;125.8100000;126.1200000
GAZP;60;20171012;120000;126.1100000;126.2100000;125.5700000;125.7600000
GAZP;60;20171012;130000;125.7500000;125.8300000;125.4500000;125.7500000
GAZP;60;20171012;140000;125.7300000;125.8400000;125.4800000;125.5800000
GAZP;60;20171012;150000;125.5600000;125.8100000;125.4800000;125.7800000
GAZP;60;20171012;160000;125.7900000;126.1000000;125.7400000;125.8400000
GAZP;60;20171012;170000;125.8400000;125.9700000;125.6500000;125.8900000
GAZP;60;20171012;180000;125.8500000;126.0700000;125.8000000;126.0100000
GAZP;60;20171012;190000;126.0200000;126.2100000;125.8000000;125.9300000
GAZP;60;20171013;110000;126.0000000;126.5900000;125.8000000;126.5900000
GAZP;60;20171013;120000;126.5900000;126.9300000;126.5300000;126.7400000
GAZP;60;20171013;130000;126.7300000;126.9800000;126.5600000;126.6600000
GAZP;60;20171013;140000;126.6600000;126.9600000;126.6500000;126.7300000
GAZP;60;20171013;150000;126.7300000;127.2400000;126.6900000;127.2100000
GAZP;60;20171013;160000;127.2300000;127.3900000;126.8600000;126.9400000
GAZP;60;20171013;170000;126.9400000;127.3000000;126.4700000;126.5600000
GAZP;60;20171013;180000;126.5400000;126.6100000;126.3400000;126.3800000
GAZP;60;20171013;190000;126.3900000;126.8600000;126.3300000;126.8600000
GAZP;60;20171016;110000;127.1100000;127.4900000;126.7200000;126.9400000
GAZP;60;20171016;120000;126.9400000;127.1200000;126.7300000;126.7900000
GAZP;60;20171016;130000;126.8000000;127.4800000;126.6800000;127.3300000
GAZP;60;20171016;140000;127.3300000;127.8000000;127.2200000;127.6800000
GAZP;60;20171016;150000;127.6800000;127.7300000;127.2700000;127.5800000
GAZP;60;20171016;160000;127.5800000;127.6800000;127.3600000;127.3600000
GAZP;60;20171016;170000;127.3800000;127.4300000;127.0700000;127.2100000
GAZP;60;20171016;180000;127.2200000;127.3000000;126.7800000;126.9900000
GAZP;60;20171016;190000;126.9800000;127.1700000;126.9500000;127.1700000
GAZP;60;20171017;110000;127.0500000;127.2000000;126.1200000;126.3400000
GAZP;60;20171017;120000;126.3700000;126.7200000;126.2000000;126.3100000
GAZP;60;20171017;130000;126.3100000;126.5300000;125.9300000;126.1300000
GAZP;60;20171017;140000;126.1200000;126.2500000;125.8300000;126.1500000
GAZP;60;20171017;150000;126.1400000;126.4800000;126.0000000;126.4000000
GAZP;60;20171017;160000;126.4000000;126.6600000;126.1500000;126.3000000
GAZP;60;20171017;170000;126.3000000;126.3500000;125.5000000;125.6700000
GAZP;60;20171017;180000;125.6400000;125.7000000;125.0500000;125.1700000
GAZP;60;20171017;190000;125.1700000;125.3000000;125.0700000;125.1500000
GAZP;60;20171018;110000;125.4400000;126.4900000;125.2600000;126.2200000
GAZP;60;20171018;120000;126.2200000;126.4100000;125.5700000;125.7300000
GAZP;60;20171018;130000;125.6800000;126.2800000;125.6600000;126.0500000
GAZP;60;20171018;140000;126.0200000;126.2000000;126.0000000;126.1100000
GAZP;60;20171018;150000;126.1100000;126.8900000;126.0900000;126.8900000
GAZP;60;20171018;160000;126.8900000;127.0900000;126.8000000;127.0200000
GAZP;60;20171018;170000;127.0300000;127.0600000;126.7100000;126.8000000
GAZP;60;20171018;180000;126.8000000;126.9900000;126.7700000;126.9900000
GAZP;60;20171018;190000;126.9900000;127.0500000;126.5300000;126.7000000
GAZP;60;20171019;110000;126.7800000;127.3900000;125.7100000;125.7700000
GAZP;60;20171019;120000;125.7700000;126.1800000;125.5200000;126.1700000
GAZP;60;20171019;130000;126.1600000;126.3900000;125.8200000;126.3900000
GAZP;60;20171019;140000;126.3700000;126.3800000;125.9400000;126.0200000
GAZP;60;20171019;150000;126.0200000;126.1800000;125.8500000;126.1800000
GAZP;60;20171019;160000;126.1500000;126.3800000;125.9200000;126.1900000
GAZP;60;20171019;170000;126.1900000;126.2500000;125.8000000;125.9600000
GAZP;60;20171019;180000;125.9600000;126.1100000;125.1700000;125.3900000
GAZP;60;20171019;190000;125.3900000;125.6000000;125.2600000;125.5000000
GAZP;60;20171020;110000;125.8100000;126.5700000;125.6000000;126.4500000
GAZP;60;20171020;120000;126.4500000;126.7500000;126.4000000;126.4900000
GAZP;60;20171020;130000;126.4900000;126.7400000;126.4100000;126.7200000
GAZP;60;20171020;140000;126.7200000;127.0400000;126.6600000;126.9100000
GAZP;60;20171020;150000;126.8800000;127.0500000;126.3300000;126.6000000
GAZP;60;20171020;160000;126.6000000;126.9600000;126.5500000;126.8400000
GAZP;60;20171020;170000;126.8400000;126.8800000;126.4000000;126.7500000
GAZP;60;20171020;180000;126.7500000;126.9500000;126.5400000;126.9000000
GAZP;60;20171020;190000;126.9100000;126.9100000;126.6500000;126.7000000
GAZP;60;20171023;110000;127.0600000;127.4700000;126.7700000;126.9500000
GAZP;60;20171023;120000;126.9600000;127.0000000;126.3700000;126.5000000
GAZP;60;20171023;130000;126.5100000;127.1800000;126.4900000;127.0900000
GAZP;60;20171023;140000;127.1000000;127.1900000;126.8100000;126.9900000
GAZP;60;20171023;150000;127.0000000;127.0500000;126.6700000;126.7700000
GAZP;60;20171023;160000;126.7700000;126.9400000;126.5800000;126.7100000
GAZP;60;20171023;170000;126.7100000;126.9400000;126.6200000;126.7700000
GAZP;60;20171023;180000;126.7800000;126.8000000;126.4400000;126.5600000
GAZP;60;20171023;190000;126.5600000;127.0200000;126.5300000;126.8000000
GAZP;60;20171024;110000;126.8900000;126.9700000;126.4300000;126.7600000
GAZP;60;20171024;120000;126.7200000;126.8000000;125.7700000;126.2400000
GAZP;60;20171024;130000;126.2800000;126.2900000;125.6100000;126.1900000
GAZP;60;20171024;140000;126.1900000;126.8500000;125.9700000;126.6000000
GAZP;60;20171024;150000;126.6100000;126.7200000;126.1900000;126.4000000
GAZP;60;20171024;160000;126.4400000;126.5500000;126.0300000;126.1600000
GAZP;60;20171024;170000;126.1600000;126.3300000;125.7300000;125.8300000
GAZP;60;20171024;180000;125.8300000;126.2400000;125.8000000;126.1700000
GAZP;60;20171024;190000;126.1800000;126.5600000;126.0200000;126.0200000
GAZP;60;20171025;110000;126.5500000;126.7500000;125.9200000;125.9300000
GAZP;60;20171025;120000;125.9200000;126.0500000;125.6400000;125.6900000
GAZP;60;20171025;130000;125.6900000;125.8600000;125.5700000;125.8100000
GAZP;60;20171025;140000;125.8100000;125.9800000;125.7100000;125.8200000
GAZP;60;20171025;150000;125.8600000;125.9500000;125.5800000;125.6900000
GAZP;60;20171025;160000;125.6700000;125.7700000;125.5500000;125.6100000
GAZP;60;20171025;170000;125.6300000;125.6800000;125.0000000;125.3100000
GAZP;60;20171025;180000;125.3000000;125.6400000;125.0200000;125.4100000
GAZP;60;20171025;190000;125.3700000;125.4400000;124.2800000;125.0000000
GAZP;60;20171026;110000;124.9900000;125.3900000;124.0700000;124.2500000
GAZP;60;20171026;120000;124.3000000;124.8700000;124.2000000;124.6000000
GAZP;60;20171026;130000;124.5800000;124.8500000;124.4100000;124.4700000
GAZP;60;20171026;140000;124.4600000;124.7600000;124.4200000;124.6200000
GAZP;60;20171026;150000;124.6000000;124.8300000;124.6000000;124.6000000
GAZP;60;20171026;160000;124.6100000;124.9600000;124.6000000;124.6000000
GAZP;60;20171026;170000;124.6000000;124.6000000;124.1700000;124.4500000
GAZP;60;20171026;180000;124.4200000;124.7400000;124.3500000;124.5800000
GAZP;60;20171026;190000;124.5800000;124.7900000;124.2000000;124.2000000
GAZP;60;20171027;110000;124.5700000;125.1400000;123.6400000;124.0600000
GAZP;60;20171027;120000;124.0700000;124.3900000;123.8500000;124.0800000
GAZP;60;20171027;130000;124.0700000;124.7900000;124.0400000;124.5400000
GAZP;60;20171027;140000;124.5600000;124.7200000;124.3600000;124.5700000
GAZP;60;20171027;150000;124.6300000;124.9900000;124.4100000;124.9000000
GAZP;60;20171027;160000;124.8500000;125.5200000;124.8300000;125.4200000
GAZP;60;20171027;170000;125.3900000;125.5200000;125.2000000;125.5100000
GAZP;60;20171027;180000;125.5100000;125.6900000;125.2300000;125.5800000
GAZP;60;20171027;190000;125.5800000;125.9400000;125.5000000;125.9400000
GAZP;60;20171030;110000;125.9600000;126.4700000;125.5300000;126.3700000
GAZP;60;20171030;120000;126.3500000;126.4300000;126.0300000;126.2800000
GAZP;60;20171030;130000;126.2400000;126.8500000;126.2100000;126.6100000
GAZP;60;20171030;140000;126.6200000;126.9300000;126.5700000;126.6100000
GAZP;60;20171030;150000;126.6100000;126.7200000;126.3700000;126.6000000
GAZP;60;20171030;160000;126.6000000;126.7800000;126.5000000;126.6100000
GAZP;60;20171030;170000;126.6600000;126.7000000;126.2900000;126.4900000
GAZP;60;20171030;180000;126.4700000;126.6300000;126.2500000;126.6000000
GAZP;60;20171030;190000;126.6000000;126.6300000;125.8700000;125.9800000
GAZP;60;20171031;110000;126.1200000;126.4400000;125.6700000;126.3300000
GAZP;60;20171031;120000;126.3300000;126.6000000;126.2000000;126.4300000
GAZP;60;20171031;130000;126.3800000;126.5400000;126.2200000;126.4300000
GAZP;60;20171031;140000;126.4000000;126.4700000;126.1600000;126.1600000
GAZP;60;20171031;150000;126.1900000;126.3000000;125.9900000;126.0000000
GAZP;60;20171031;160000;126.0100000;126.2200000;125.8200000;126.0100000
GAZP;60;20171031;170000;126.0300000;126.0700000;125.5700000;125.7000000
GAZP;60;20171031;180000;125.7100000;126.2600000;125.6400000;126.1800000
GAZP;60;20171031;190000;126.1800000;126.4500000;125.9000000;125.9000000
GAZP;60;20171101;110000;126.3400000;126.5000000;126.0000000;126.3100000
GAZP;60;20171101;120000;126.3000000;126.8900000;126.2800000;126.6400000
GAZP;60;20171101;130000;126.5800000;126.7400000;126.3000000;126.3500000
GAZP;60;20171101;140000;126.3500000;126.4700000;126.0700000;126.3200000
GAZP;60;20171101;150000;126.3300000;126.4700000;126.1900000;126.4600000
GAZP;60;20171101;160000;126.4700000;126.6900000;126.4100000;126.5300000
GAZP;60;20171101;170000;126.5300000;126.6400000;126.4300000;126.5400000
GAZP;60;20171101;180000;126.5000000;126.5800000;125.9700000;126.0700000
GAZP;60;20171101;190000;126.0100000;126.5000000;125.9800000;126.5000000
GAZP;60;20171102;110000;125.8800000;126.0000000;125.5600000;125.6000000
GAZP;60;20171102;120000;125.6200000;125.9000000;125.2600000;125.7700000
GAZP;60;20171102;130000;125.7700000;125.9600000;125.7100000;125.8800000
GAZP;60;20171102;140000;125.8800000;125.9400000;125.7000000;125.7700000
GAZP;60;20171102;150000;125.8200000;125.9400000;125.3700000;125.5900000
GAZP;60;20171102;160000;125.5900000;125.6200000;125.1200000;125.2300000
GAZP;60;20171102;170000;125.2500000;125.6000000;125.1400000;125.2300000
GAZP;60;20171102;180000;125.2600000;125.3700000;124.8700000;125.2600000
GAZP;60;20171102;190000;125.2800000;125.6700000;125.1000000;125.6700000
GAZP;60;20171103;110000;125.7100000;126.0900000;125.7100000;126.0400000
GAZP;60;20171103;120000;126.0300000;126.7200000;126.0300000;126.6700000
GAZP;60;20171103;130000;126.6800000;126.8400000;126.3200000;126.3800000
GAZP;60;20171103;140000;126.3900000;126.4900000;126.1700000;126.3700000
GAZP;60;20171103;150000;126.3600000;126.7800000;126.2500000;126.3300000
GAZP;60;20171103;160000;126.3500000;126.7100000;126.0300000;126.6400000
GAZP;60;20171103;170000;126.6100000;126.6800000;126.3500000;126.5100000
GAZP;60;20171103;180000;126.5100000;126.5900000;126.1700000;126.2300000
GAZP;60;20171103;190000;126.2300000;126.3400000;125.9000000;125.9000000
GAZP;60;20171107;110000;127.0600000;127.7000000;127.0500000;127.3900000
GAZP;60;20171107;120000;127.4200000;129.8500000;127.3600000;129.7900000
GAZP;60;20171107;130000;129.7700000;129.8600000;129.3500000;129.6300000
GAZP;60;20171107;140000;129.6500000;130.3500000;129.6500000;130.3000000
GAZP;60;20171107;150000;130.2800000;132.2200000;130.1500000;131.5800000
GAZP;60;20171107;160000;131.5500000;132.3000000;131.4800000;132.3000000
GAZP;60;20171107;170000;132.3000000;132.5500000;131.7000000;131.7300000
GAZP;60;20171107;180000;131.7300000;132.0600000;131.5100000;131.9100000
GAZP;60;20171107;190000;131.9200000;132.2800000;131.6800000;132.2800000
GAZP;60;20171108;110000;132.1000000;133.1300000;131.5800000;133.0900000
GAZP;60;20171108;120000;133.1100000;133.7000000;133.0200000;133.6600000
GAZP;60;20171108;130000;133.7000000;133.7400000;133.5200000;133.6100000
GAZP;60;20171108;140000;133.5900000;133.6800000;133.3100000;133.5700000
GAZP;60;20171108;150000;133.5700000;133.9400000;132.5000000;133.0500000
GAZP;60;20171108;160000;133.0200000;133.2400000;132.6400000;132.8800000
GAZP;60;20171108;170000;132.8300000;133.2300000;132.6300000;133.1000000
GAZP;60;20171108;180000;133.1100000;133.4700000;132.5000000;132.7100000
GAZP;60;20171108;190000;132.7300000;132.9700000;132.3000000;132.3000000
GAZP;60;20171109;110000;132.3100000;132.8000000;131.5000000;131.9000000
GAZP;60;20171109;120000;131.8700000;132.3200000;131.7900000;132.2300000
GAZP;60;20171109;130000;132.2300000;132.5700000;132.1000000;132.2600000
GAZP;60;20171109;140000;132.2600000;132.4400000;132.1000000;132.2700000
GAZP;60;20171109;150000;132.2900000;132.5600000;132.1700000;132.4200000
GAZP;60;20171109;160000;132.4100000;132.5000000;132.1800000;132.2700000
GAZP;60;20171109;170000;132.2700000;132.3300000;132.0000000;132.3300000
GAZP;60;20171109;180000;132.3500000;132.8200000;131.1400000;131.7800000
GAZP;60;20171109;190000;131.7400000;131.9800000;131.1700000;131.5000000
GAZP;60;20171110;110000;131.0500000;131.9500000;130.5300000;131.3400000
GAZP;60;20171110;120000;131.3400000;131.4400000;130.5100000;131.0900000
GAZP;60;20171110;130000;131.0900000;131.3500000;130.6000000;130.7500000
GAZP;60;20171110;140000;130.7400000;132.4900000;130.7400000;132.4400000
GAZP;60;20171110;150000;132.4000000;133.8400000;132.4000000;132.6600000
GAZP;60;20171110;160000;132.6600000;133.2500000;132.6000000;133.0700000
GAZP;60;20171110;170000;133.0700000;133.2300000;132.7600000;132.8100000
GAZP;60;20171110;180000;132.8100000;132.9800000;132.0700000;132.1100000
GAZP;60;20171110;190000;132.1100000;132.8100000;131.9000000;132.5000000
GAZP;60;20171113;110000;132.6400000;133.4300000;131.7100000;133.0300000
GAZP;60;20171113;120000;133.0400000;133.5000000;132.4200000;133.4200000
GAZP;60;20171113;130000;133.4200000;133.6300000;132.9300000;133.0200000
GAZP;60;20171113;140000;133.0500000;133.1000000;132.5500000;132.9300000
GAZP;60;20171113;150000;132.9000000;133.2800000;132.8100000;132.9400000
GAZP;60;20171113;160000;132.9700000;133.3800000;132.9200000;133.0400000
GAZP;60;20171113;170000;133.0300000;133.3600000;133.0200000;133.2600000
GAZP;60;20171113;180000;133.2600000;134.1800000;133.1700000;133.6700000
GAZP;60;20171113;190000;133.6200000;133.9600000;133.2500000;133.3200000
GAZP;60;20171114;110000;133.0700000;134.0800000;133.0300000;133.9100000
GAZP;60;20171114;120000;133.9200000;134.2800000;133.5600000;134.0000000
GAZP;60;20171114;130000;134.0000000;134.0500000;133.2100000;133.5800000
GAZP;60;20171114;140000;133.5800000;134.0200000;133.5500000;133.7400000
GAZP;60;20171114;150000;133.6900000;133.9800000;132.8300000;133.2000000
GAZP;60;20171114;160000;133.2100000;133.4900000;132.3500000;132.8000000
GAZP;60;20171114;170000;132.8000000;133.0500000;132.5000000;132.8700000
GAZP;60;20171114;180000;132.8700000;133.0500000;132.6500000;132.9300000
GAZP;60;20171114;190000;132.9000000;133.4900000;132.7500000;132.9300000
